VUL4J-46,Nopol,0:20:40,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-47,Astor-jgenprog,0:01:07,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-47,Astor-jKali,0:00:25,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-47,Astor-jMutRepair,0:00:15,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-47,Astor-Cardumen,0:02:30,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-47,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-47,Nopol,0:14:11,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-48,Astor-jgenprog,0:00:03,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-48,Astor-jKali,0:00:02,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-48,Astor-jMutRepair,0:00:02,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-48,Astor-Cardumen,0:00:02,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-48,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-48,Nopol,0:00:03,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-57,Astor-jgenprog,0:00:10,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-57,Astor-jKali,0:00:10,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-57,Astor-jMutRepair,0:00:11,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-57,Astor-Cardumen,0:00:12,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-57,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-57,Nopol,0:16:45,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-77,Astor-jgenprog,0:00:04,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-77,Astor-jKali,0:00:04,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-77,Astor-jMutRepair,0:00:04,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-77,Astor-Cardumen,0:00:04,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-77,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-77,Nopol,0:00:06,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Arja-Arja,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Arja-GenProg,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Arja-Kali,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
